lat,loc,lon
32.7961863,"Fort Bayard, NM",-108.1503221
40.8823811,"Burney, CA",-121.6608205
40.2589455,"Monmouth, NJ",-74.12399599999998
42.96667799999999,"Genesee Depot, WI",-88.3712067
39.059726,"Bonner Springs, KS",-94.8835754
40.233824,"Wanamassa, NJ",-74.02608099999998
36.3155944,"Gage, OK",-99.7576179
38.2719894,"Owensville, IN",-87.6878036
31.708768100000004,"Grove Hill, AL",-87.77722179999998
42.4892295,"Delevan, NY",-78.48085340000002
41.8472719,"Burr Oak, MI",-85.31858989999998
42.4055925,"Highland Park, MI",-83.096868
34.3984511,"Ware Shoals, SC",-82.2467853
40.5206198,"Dover, OH",-81.4740054
43.9049645,"Nodine, MN",-91.4362532
38.2087233,"Bodie State Park, CA",-119.0143808
32.0809866,"Puckett, MS",-89.7759085
38.2028993,"Princess Anne, MD",-75.692427
42.3406373,"Frankin, NY",-75.1651689
37.0194409,"Navajo Mountain, UT",-110.7912486
34.1451481,"White Rock, SC",-81.2756526
41.47554600000001,"Norwalk, IA",-93.6788304
46.164928,"Elk Park, MT",-112.3722371
42.33142700000001,"Detroit Michigan, MI",-83.0457538
34.9776127,"Sunset, SC",-82.79902589999998
43.406180600000006,"Parish, NY",-76.12575759999999
41.4649365,"Perry, UT",-112.0324456
47.11224560000001,"Fernwood, ID",-116.3931132
37.6361638,"Fordsville, KY",-86.7174873
42.1966292,"Ypsilanti Township, MI",-83.6135572
35.5939671,"Brownsville, TN",-89.26229099999998
40.7263542,"Upstate NY, NY",-73.9865533
40.0720039,"Mechanicsburg, OH",-83.55631329999999
40.0698321,"West Conshohocken, PA",-75.31629509999998
39.8678912,"Westville, NJ",-75.13156490000001
37.5389351,"Calhoun, KY",-87.25833159999998
41.5568315,"Kingstown, RI",-71.4536835
38.7881062,"St. Charles, IN",-90.4974359
34.3645986,"Cassatt, SC",-80.4359071
33.5170648,"Newborn, GA",-83.6960096
38.41088010000001,"Mt Carmel, IL",-87.76141740000001
40.04896900000001,"Schellsburg, PA",-78.64418570000002
35.48339689999999,"Brighton, TN",-89.74269000000002
42.9306265,"Cedarville, NY",-75.1126594
36.93421890000001,"Ellsinore, MO",-90.74678759999999
31.078788800000005,"Nolanville, TX",-97.6055693
29.226350399999994,"Somerset, TX",-98.6577985
39.2086894,"Cairo, WV",-81.15733490000002
44.2194106,"New Rome, WI",-89.88095969999998
37.6833776,"Morganfield, KY",-87.9166915
40.5003456,"Plum Borough, PA",-79.7494911
38.2511558,"Fort Branch, IN",-87.58113320000002
41.1112001,"Pocono Summit, PA",-75.38629540000002
45.6899654,"Powers, MI",-87.5259595
62.10972140000001,"Glennallen, AK",-145.5573019
32.0340435,"Retreat, TX",-96.4744282
38.10207339999999,"Augusta Springs, VA",-79.31809190000001
38.9737248,"Greensboro, MD",-75.80493340000002
34.4253665,"Turner Falls, OK",-97.1486293
40.7572737,"Turnpike, NJ",-74.08952
38.083403,"Marin, CA",-122.7633036
31.6671329,"Osierfield, GA",-83.1159842
34.924031400000004,"Edwards AFB, CA",-117.8912085
37.6017278,"Glendale, KY",-85.90551889999998
38.2934119,"Hillsboro, KY",-83.6588043
41.1222812,"New Wimington, PA",-80.33284280000002
36.8629065,"Evarts, KY",-83.1957118
37.8783557,"Pierceville, KS",-100.676822
42.05692970000001,"Glidden, IA",-94.72887
37.7589061,"Preston, KS",-98.553138
41.855921,"Equinunk, PA",-75.2237832
35.7429092,"Connelly Springs, NC",-81.5134255
40.6306464,"Schuylkill Haven, PA",-76.171054
36.9687335,"Hiwassee, VA",-80.71367889999998
42.2754058,"Phoenix, OR",-122.818092
34.9550472,"Correo, NM",-107.1847614
33.1137419,"Atlanta, TX",-94.1643537
36.18812570000001,"Terlton, OK",-96.4902982
41.12199950000001,"Republic, OH",-83.01574699999998
40.1878219,"Farmland, IN",-85.12746770000003
40.8528777,"Little Ferry, NJ",-74.0420848
42.27109520000001,"Wall Lake, IA",-95.093047
40.6807773,"Lake Point, UT",-112.2630024
38.3268693,"Canyonlands NP, UT",-109.8782592
36.1881365,"Siloam Sprngs, AR",-94.5404962
40.5031263,"Loretto, PA",-78.630296
32.8579056,"Watagua, TX",-97.25473709999999
43.003612200000006,"Cambridge, WI",-89.0164995
32.8194131,"Isle Of Palms, SC",-79.7343791
40.6503158,"Bartonville, IL",-89.6520455
30.0974405,"Hempstead, TX",-96.0782918
31.6278703,"Huachuca City, AZ",-110.3339678
35.400517,"Buttonwillow, CA",-119.4695619
34.1263765,"Green Sea, SC",-78.9757984
37.92310689999999,"Bonne Terre, MO",-90.55540390000002
29.8832749,"San marcos, TX",-97.9413941
39.2704615,"Dividing Creek, NJ",-75.1012411
41.0514299,"Winnamac, IN",-86.6030648
41.6317008,"Posen, IL",-87.681437
41.8778084,"Hillside, IL",-87.90283980000002
39.1417046,"Harrisburg, MO",-92.4626807
41.6680885,"Palos Heights, IL",-87.7964416
40.78175419999999,"Ashland, PA",-76.3457825
38.7328304,"Mitchell, IN",-86.4736019
34.41387400000001,"Overgaard, AZ",-110.5632588
40.91339430000001,"Bellefonte, PA",-77.7783348
41.0706042,"New Haven, IN",-85.01441240000003
35.6447402,"St. Michaels, AZ",-109.0956492
38.1923581,"Pinecrest, CA",-119.9946131
32.7703457,"Gail, TX",-101.445743
33.2348419,"Grantville, GA",-84.8357678
44.3753393,"Randolph, NH",-71.2797985
34.7177989,"Cornville, AZ",-111.9215438
34.0900091,"West Holloywood, CA",-118.3617443
43.5014081,"Winnisquam, NH",-71.5120002
42.7525461,"Romulus, NY",-76.83403799999998
41.92338270000001,"Centreville, MI",-85.5283225
32.03067410000001,"Dragoon, AZ",-110.0380342
32.013062100000006,"Chiricahua National Monument, AZ",-109.3409544
36.48636679999999,"Sequoya National Park, CA",-118.56575159999998
38.9729541,"Hopland, CA",-123.1163918
39.5956716,"Collings Lakes, NJ",-74.8815556
47.7296276,"Dalton Gardens, ID",-116.7701905
35.90638900000001,"Snowball, AR",-92.821667
40.83894009999999,"Matthews, NJ",-74.16154689999998
38.50647310000001,"Lesage, WV",-82.29848229999997
45.4609359,"Oceanside, OR",-123.9679079
32.3114105,"Maypearl, TX",-97.0149292
47.7510741,"Pacific North West, WA",-120.7401385
45.135994200000006,"Lexington, MN",-93.1701619
44.5721839,"Osseo, WI",-91.22738
35.24804,"Hatteras, VA",-75.5393155
40.41643300000001,"Carthage, IL",-91.1362537
41.59464800000001,"Various counties, IA",-93.78073
34.5751447,"Great Falls, SC",-80.90202370000002
36.438638,"Taos Pueblo, NM",-105.5444545
46.76734159999999,"Mt Rainier Nat Park, Cougar rock campground, WA",-121.7942893
41.38122449999999,"West Tisbury, MA",-70.6744723
45.3601247,"Grass Valley, OR",-120.7856113
42.2809285,"Needham, MA",-71.23775479999998
42.7355299,"Pocahontas, IA",-94.66914670000001
38.08439170000001,"LeRoy, KS",-95.6337114
33.5670562,"Fairburn, GA",-84.5810418
33.6417408,"Carrizozo, NM",-105.877212
40.88839309999999,"Columbiana, OH",-80.69396429999998
41.6397696,"Willoughby, OH",-81.4065011
40.9587093,"Oradell, NJ",-74.0368064
30.6798048,"McDonald Observatory, TX",-104.0248334
42.5489656,"Schenevus, NY",-74.8209875
36.2326362,"Boonville, NC",-80.7081209
45.4994047,"Pelican Lake, WI",-89.1667856
40.2119249,"Lauglintown, PA",-79.1985923
45.586635,"Carney, MI",-87.5573448
40.3970146,"Boliver, PA",-79.1516989
40.5492265,"Mt Gilead, OH",-82.82740140000001
43.0036753,"Shaftsbury, VT",-73.19550939999998
35.24434390000001,"Cape Hatteras, NC",-75.5975296
31.522949600000004,"Bluffton, GA",-84.8677008
35.6780769,"Crownpoint, NM",-108.1511785
45.5647724,"St. Joseph, MN",-94.317966
48.72571629999999,"Wauconda, WA",-119.0136515
40.7325997,"So. Farmingdale, NY",-73.44540090000002
35.11171760000001,"Claude, TX",-101.3632223
35.4714415,"Hinton, OK",-98.3556162
38.13742020000001,"Murphys, CA",-120.4596437
40.8411396,"Upper Montclair, NJ",-74.20801019999998
43.6528618,"Chestertown, NY",-73.80125319999998
44.5536606,"Rumford, ME",-70.55088289999998
40.9039869,"Rissequogue, NY",-73.19788989999998
35.82698410000001,"Stinnett, TX",-101.4429435
42.1975183,"Detroit area, MI",-83.2343923
39.4822664,"Owaneco, IL",-89.1936975
35.2483755,"San Pedro Mountain Area, NM",-106.1644678
42.8178478,"Hubbardsville, NY",-75.46323120000002
33.4512197,"Hueytown, AL",-86.99666059999998
40.3886848,"Wilmore, PA",-78.7186311
43.566736,"Constableville, NY",-75.4285106
33.6709369,"Mount Olive, AL",-86.8561047
37.284501,"Murmet Springs, IL",-88.85802199999998
35.4814259,"Lamy, NM",-105.8797413
28.4008319,"Beeville, TX",-97.7483312
36.0467324,"Mayland, TN",-85.19996619999998
5.9429872,"Suriname, AK",-56.99251700000001
40.65923420000001,"N. Cambria, PA",-78.78169369999998
44.4097069,"Sturgis, SD",-103.5090786
36.63339620000001,"Kimberling City, MO",-93.4168531
33.5778631,"lubbock, TX",-101.8551665
44.80413220000001,"Eagen, MN",-93.1668858
38.3669703,"Capitol Reef, UT",-111.26150420000002
41.89552120000001,"Medicine Bow, WY",-106.2047385
35.25986539999999,"Locust, NC",-80.4253425
40.6220474,"Equator, HI",-111.9351206
35.7972998,"Lenoir, TN",-84.25602990000002
43.52395720000001,"Atwell, NY",-74.9443282
32.3212554,"Newton, MS",-89.16339289999998
38.1867085,"Vienna, MO",-91.947112
36.2570407,"Bulls Gap, TN",-83.08599670000002
39.727882,"Fawn Grove, PA",-76.4519078
40.4636617,"Lake Nockamixon, PA",-75.2231106
42.6112018,"Groten, MA",-71.5745152
37.70761450000001,"Sophia, WV",-81.25065699999998
40.04754570000001,"Springport, IN",-85.3941377
45.08162979999999,"Dassel, MN",-94.3069284
36.4905655,"Pinnacles National Monument, CA",-121.1824925
38.811991,"Edwardsport, IN",-87.25223670000004
38.27757020000001,"Jefforsonville, IN",-85.7371847
44.2025064,"Clayton, NY",-76.0826811
35.31761510000001,"Etowah, NC",-82.59428929999999
37.173955,"Stover, KS",-95.1946892
34.9592083,"San Bernadino County, CA",-116.419389
44.9666323,"Baldwin, WI",-92.37435759999998
43.4770694,"Gilchrist, OR",-121.6853026
41.7939829,"Erie, MI",-83.49684520000002
20.2413889,"Hawi, HI",-155.83277780000003
38.658998800000006,"Mason Neck, VA",-77.18078709999997
40.3920718,"Weld County, CO",-104.7158226
43.7961667,"Porter, ME",-70.9332266
37.7797825,"June Lake, CA",-119.0754232
40.0333961,"Hiliiard, OH",-83.15824509999999
32.31871580000001,"Andrews, TX",-102.5457155
46.9863443,"Longville, MN",-94.2113636
47.2733704,"Lakeland, WA",-122.2865013
41.0106528,"Waldwick, NJ",-74.1179203
41.6750953,"New Preston, CT",-73.3517858
41.3614401,"Middleburg Hts., OH",-81.812912
41.3983838,"Brookpark, OH",-81.80457879999999
41.6771027,"Leroy Township, OH",-81.1416691
32.3530561,"Fort Benning, GA",-84.95522109999997
40.0959055,"Martins Ferry, OH",-80.724526
45.7505692,"Wilderness State Park, MI",-84.8627814
33.936537200000004,"Marietta area, GA",-84.50580190000002
43.7280136,"Owyhee River, OR",-117.149447
41.6850604,"Tidioute, PA",-79.40310339999998
42.90478570000001,"Lima, NY",-77.6113869
47.9203686,"Boundary Waters Canoe Area, MN",-91.2523556
29.831322,"Forked Island, LA",-92.3001311
35.908693,"Cane Hill, AR",-94.3966026
37.50208569999999,"Monroe, VA",-79.12780310000002
38.3306658,"Craigsville, WV",-80.6531473
45.34966550000001,"Roscoe, MT",-109.4965551
30.42007079999999,"Fort Walton, FL",-86.6170308
39.70352490000001,"Flintstone, MD",-78.5698598
47.4563859,"Underwood, ND",-101.137096
48.1218456,"Diamond Lake, WA",-117.19909979999998
47.2725142,"Tacoma area, WA",-122.4880689
37.09316920000001,"Richlands, VA",-81.7937271
31.5525597,"Lake Waco, TX",-97.2248378
47.3723503,"Malaga, WA",-120.2011769
39.5297958,"Lowell, OH",-81.50623490000002
42.73699420000001,"Mt. Pleasant, WI",-87.8844309
40.9117101,"Roann, IN",-85.92443440000002
39.2341782,"Henrietta, MO",-93.9354988
41.85551419999999,"Jackson, PA",-75.5975296
38.7367839,"Friendship, MD",-76.58940369999998
36.3950488,"Ridgetop, TN",-86.77944190000002
42.4999942,"Sioux city, IA",-96.4003069
35.1225727,"Signal Mtn., TN",-85.34384879999998
35.2189409,"Carter, OK",-99.5056465
47.4702078,"Mullan, ID",-115.8018253
30.226594899999995,"Lake CHarles, LA",-93.2173758
41.8678237,"LaSalle, MI",-83.45215549999998
41.60086810000001,"South Holland, IL",-87.60698939999996
30.15243479999999,"Hardin, TX",-94.739089
43.10867409999999,"East Rochester, NY",-77.4874959
39.7611436,"Bobtown, PA",-79.98230500000003
32.1840381,"Italy, TX",-96.8847194
43.540636,"Hartland, VT",-72.3989314
39.0366372,"Potomac Falls, VA",-77.40022059999998
44.0816282,"Galesville, WI",-91.3490376
39.8772894,"Glass Rock, OH",-82.28903749999998
30.8601745,"in air, TX",-100.6009299
41.656464,"Canton, PA",-76.8532927
43.2217388,"Edinburgh, NY",-74.1040191
34.7247758,"Memphis, TX",-100.5340144
41.05929099999999,"Trinadad, CA",-124.1431246
30.60547750000001,"Goodrich, TX",-94.9466003
37.5774613,"Betetourt County, VA",-79.7848422
34.29265400000001,"Lucknow, SC",-80.33757279999998
48.7925242,"Scobey, MT",-105.4208268
39.7011516,"Blue Mound, IL",-89.1231356
40.8121949,"White Township, NJ",-75.0494329
45.6283853,"East Millinocket, ME",-68.5725796
38.1166956,"Fristo, MO",-93.2757556
38.46228789999999,"Pendleton, KY",-85.3035678
38.5614383,"Shilo, IL",-89.8973233
38.30835070000001,"Hartford, KS",-95.9558234
45.3938525,"Center City, MN",-92.8166023
44.4601888,"Northeast Kingdom, VT",-72.01371689999998
31.3112936,"Alexanria, LA",-92.4451371
38.8952893,"Russell, KS",-98.8598061
35.155183,"Mojave National Preserve, CA",-115.4483414
43.11626629999999,"Westmorland, NY",-75.40373579999998
40.7830603,"New York City, Manhattan, NY",-73.9712488
29.4241219,"San Antono, TX",-98.4936282
34.5114783,"Royal, AR",-93.24102109999998
36.428152,"Creston, NC",-81.6242341
39.87699179999999,"Arenzville, IL",-90.3734571
36.427096,"Weldon, NC",-77.59553309999998
40.2092701,"Rahns, PA",-75.4529577
32.9415107,"Fate, TX",-96.3813725
30.438114,"Television broadcast, FL",-84.281289
41.96725319999999,"Harwood Heights, IL",-87.80756120000002
39.768403,"Indy, IN",-86.158068
39.7953542,"Indianapolis Speedway, IN",-86.23530059999999
40.78646989999999,"Meadowlands Marshes, NJ",-74.1023301
47.1435993,"Tuttle, ND",-99.9945518
35.1392357,"Noble, OK",-97.394753
40.8131553,"Brookville, NY",-73.56734820000001
35.0309956,"Oriental, NC",-76.69298669999998
37.2876074,"Hellier, KY",-82.47126309999999
32.76323230000001,"Sullivans Island, SC",-79.8367511
19.4424663,"Volcano, HI",-155.23287140000005
42.5894857,"Orchard Lake, MI",-83.37359659999998
38.9938808,"Woodland Park, CO",-105.0569301
32.831238,"Dadeville, AL",-85.76356919999998
19.6148386,"Holualoa, HI",-155.96777590000005
34.6889792,"Suches, GA",-84.02213559999998
40.3514319,"Ipava, IL",-90.324568
40.6114557,"Russelllton, PA",-79.83699580000003
40.883677,"Ledgewood, NJ",-74.65727199999998
38.602046,"Tesla, WV",-80.70342959999998
42.5355277,"Montague, MA",-72.5353437
37.8309592,"Faber, VA",-78.73762230000001
33.0679387,"Lodge, SC",-80.9537124
44.2336298,"Whittemore, MI",-83.80304240000002
38.8907822,"Adams County, OH",-83.5070203
32.874565999999994,"Emory, TX",-95.7655183
42.797281,"Blasdell, NY",-78.8233661
42.1516323,"Northbridge, MA",-71.6494407
43.6,"Montcalm, NH",-72.17083000000002
33.7857948,"Willmington, CA",-118.2643567
39.792738,"Speedway, IN",-86.250822
29.8601413,"Vermillion Parish, LA",-92.38136209999999
36.7584219,"Pennington Gap, VA",-83.02711149999998
37.2768113,"Rustburg, VA",-79.10085430000002
32.24293660000001,"Beckville, TX",-94.4554782
31.20684210000001,"Troy, TX",-97.3027824
31.1915437,"Big Lake, TX",-101.4603945
35.93626210000001,"Roman Nose State Park, OK",-98.4251177
42.3625953,"Wayland, MA",-71.3614484
43.2220234,"Contocook, NH",-71.7139655
35.9272953,"Blytheville, AR",-89.9189753
38.26251970000001,"New Strawn, KS",-95.7419311
29.348290500000004,"Hitchcock, TX",-95.0160368
39.6659845,"Idledale, CO",-105.24388700000002
33.5178907,"Palmetto, GA",-84.66965479999998
36.1011886,"Goshen, AR",-93.9913099
42.3953617,"Kinderhook, NY",-73.69789829999998
40.34448039999999,"Mulberry, IN",-86.6652821
40.8953773,"Pelham Manor, NY",-73.80707779999999
42.7511964,"Ringe, NH",-72.0098021
40.00615519999999,"Ewing, MO",-91.7137737
37.9357576,"Ricmond, CA",-122.3477486
34.9984206,"Austin, AR",-91.9837552
28.2188992,"P. Lakes, FL",-82.45759380000001
25.782612300000004,"South Beach, FL",-80.1340772
41.278637,"Orange, CT",-73.0265277
38.0466967,"Osceola, MO",-93.70437640000002
35.1898639,"Carizzo Plains National Mounument, CA",-119.8632972
36.1435231,"Lake Mead, AZ",-114.4144415
42.1734237,"East Otis, MA",-73.0345483
36.10246619999999,"Lake Las Vegas Henderson, NV",-114.92202140000002
33.6177725,"Blyth, AZ",-114.5882607
40.6049167,"Green Brook, NJ",-74.48516590000001
40.2722922,"Newcomerstown, OH",-81.60595409999998
43.0842314,"Clyde, NY",-76.86940489999998
38.5208769,"Bison, KS",-99.1975
43.133411,"Bellows Falls, VT",-72.44397719999998
39.08337950000001,"Solsberry, IN",-86.7561147
39.6415221,"Batsto, NJ",-74.64751600000002
30.0979862,"Blanco, TX",-98.4214095
47.6051056,"Cook County, MN",-90.49317669999999
31.1322516,"McCamey, TX",-102.2222058
37.2456099,"Burna, KY",-88.360591
40.7464901,"Harrison, NJ",-74.1562551
35.1378441,"Blanchard, OK",-97.6580935
36.0873484,"Newland, NC",-81.92733620000001
37.1673234,"Millstone, KY",-82.7515471
40.533412,"Port Royal, PA",-77.3855442
40.3771826,"Grantville, PA",-76.64444
43.089927,"Jefferson County, WI",-88.71089640000002
36.7468422,"Fresno, GA",-119.7725868
40.4947869,"Sherrodsville, OH",-81.2428843
43.1045171,"Mayfield, NY",-74.26485629999998
44.4499153,"Kennebec, ME",-69.7038278
37.04755720000001,"Ledbetter, KY",-88.47698740000001
45.4667629,"Multnomah Village, OR",-122.7109452
40.5767907,"Millville, CA",-122.1193384
48.13614860000001,"Joyce, WA",-123.7344094
43.0672811,"Basom, NY",-78.39141109999998
35.0367105,"Laguna Pueblo, NM",-107.3828231
39.17740420000001,"Baltimore BWI Airport, MD",-76.6683922
38.2120121,"Coydon, IN",-86.1219155
35.4373073,"Coal Hill, AR",-93.6729697
39.5595198,"Downieville, CA",-120.8276966
38.525011,"Claflin, KS",-98.5336841
44.9160768,"West St. Paul, MN",-93.1016074
44.57061059999999,"Granby, VT",-71.758702
43.8383684,"Schroon Lake, NY",-73.76182920000002
35.1520266,"Fayettville, TN",-86.57055079999998
36.778261,"California, CA",-119.4179324
43.2464477,"Albion, NY",-78.1936319
38.9040003,"Markham, VA",-78.0019408
41.010055,"Seville, OH",-81.86236000000002
28.0652975,"Auburndale, FL",-81.7886906
39.8560963,"Denver DIA, CO",-104.6737376
43.2760519,"Barneveld, NY",-75.18939689999998
40.72437070000001,"Bellerose, NY",-73.71540139999998
64.8557761,"Ester, AK",-147.97831090000003
46.8150051,"Glen Ullin, ND",-101.829877
38.818695700000006,"Ripley, WV",-81.71068509999998
34.137876500000004,"San Arden, CA",-117.234941
47.1793799,"Seeley Lake, MT",-113.4845229
40.3547191,"Tabiona, UT",-110.71075659999998
40.6867169,"Ft. Shawnee, OH",-84.13772589999998
24.9242943,"Islamorado, FL",-80.62783639999998
41.1747394,"Brighton, IA",-91.8196149
38.9586901,"Lakin, WV",-82.0870872
37.6319355,"New Hope, KY",-85.50759049999998
32.687646,"Jeffersonville, GA",-83.3465561
42.92058420000001,"Almont, MI",-83.04493470000001
40.8664873,"Seldon, NY",-73.0356625
48.7519112,"Bellignham, WA",-122.4786854
42.4452485,"Coalville, IA",-94.1257916
43.87916999999999,"Millican, OR",-120.91889
39.4123876,"Biggs, CA",-121.7127513
33.251271,"Branchville, SC",-80.8156518
21.3069444,"Honoluu, HI",-157.8583333
60.00552,"Fort Smith, CA",-111.8849379
41.7964495,"Scituate, RI",-71.6198686
40.0697925,"Adamsville, OH",-81.8823542
40.820569,"Wood River, NE",-98.6000704
42.9075843,"Lyndeborough, NH",-71.7664642
41.3781614,"Hamlet, IN",-86.58296990000002
37.18660029999999,"St. Charles, KY",-87.5554765
41.1811753,"Corsica, PA",-79.2022618
41.81429179999999,"Saybrook, OH",-80.8765205
43.71269849999999,"Center Harbor, NH",-71.49147470000003
32.858104700000005,"Sentinel, AZ",-113.2132371
33.9920552,"Bruce, MS",-89.34896409999998
42.1695296,"Walton, NY",-75.12933509999998
42.9388987,"West Dover, VT",-72.85184759999999
40.1105875,"Urbana, IL",-88.2072697
35.4652685,"Searchlight, NV",-114.9197005
44.8814151,"Gleneden Beach, OR",-124.034593
32.5401393,"Smiths, AL",-85.09854729999998
39.0057303,"College City, CA",-122.0094129
43.75252529999999,"Barryton, MI",-85.14697869999998
30.4504779,"DeQuency, LA",-93.4332189
40.4224675,"Route 202, NJ",-74.86634559999997
40.51340160000001,"Fox Chapel, PA",-79.8797728
39.8909466,"Audubon, NJ",-75.07295040000002
38.8134097,"South Webster, OH",-82.7268333
30.3460432,"Somerville, TX",-96.5283022
41.00629199999999,"Malvern, IA",-95.58514559999999
33.7761826,"Orlando, GA",-84.30057339999998
40.1784471,"Bellmar, NJ",-74.02180369999998
20.7096921,"Haleakala, HI",-156.25351469999995
34.268426,"Gaylesville, AL",-85.5569057
38.1428591,"Farmers, KY",-83.54602109999998
40.11309470000001,"Veedersburg, IN",-87.26251009999999
43.0672186,"Savanna, NY",-76.7601743
34.2348253,"Tremont, MS",-88.2586546
33.4859989,"Trio, SC",-79.7175692
40.56561170000001,"Upper Black Eddy, PA",-75.1006068
33.1384488,"Greenville, TX",-96.1108066
40.7797332,"Henderson, NE",-97.8122722
41.2225942,"Greenwood Lake, NY",-74.29431699999998
47.8567695,"Goldbar, WA",-121.6970606
40.4172871,"Midwest U. S., OH",-82.90712300000001
29.959118300000004,"Brandford, FL",-82.9281833
42.9741434,"Sutherland, IA",-95.4975058
41.4739419,"Shaker, OH",-81.5370671
36.7497827,"Reed Spring, MO",-93.3779641
36.9468152,"Carrollton, VA",-76.5605078
35.2481394,"Pottsville, AR",-93.049061
48.50666029999999,"Shelby, MT",-111.8561447
38.805046,"Emison, IN",-87.45807509999999
36.7234118,"Whitley City, KY",-84.47049419999998
42.4809609,"Perrysburg, NY",-79.0079949
41.79393020000001,"New Buffalo, MI",-86.74391539999998
29.6564682,"Porterville, CT",-103.5318136
27.8635197,"Kern, TX",-97.6674571
46.2031656,"Cathlamet, WA",-123.3831834
46.758168100000006,"Gifford National Forest, WA",-121.4511975
37.507008000000006,"Buckingham County, VA",-78.5660852
37.79383,"San Francisco, CT",-122.39862
33.66647329999999,"Idalou, TX",-101.68294240000002
32.2967359,"Tombstone to Saguaro nat park, AZ",-111.166615
36.40348779999999,"Gatesville, NC",-76.7530098
34.5938359,"Ft. Sill, OK",-98.4184224
40.4642311,"Kilgore, OH",-81.0017605
44.9304719,"Marathon City, WI",-89.8402105
36.4370974,"Conway, NC",-77.22885629999998
42.543138,"Hancock, MA",-73.32371820000002
41.150651,"Congers, NY",-73.94541590000001
37.6236395,"Piedmont, KS",-96.3655604
42.91200720000001,"Avon, NY",-77.7455583
39.7873173,"Fairfield, PA",-77.36859840000002
35.2603569,"Tracy City, TN",-85.73608329999998
44.3258932,"St. Peter, MN",-93.955691
38.71887160000001,"Fort Belvoir, VA",-77.15426839999998
38.5628247,"Swiss, MO",-91.4712729
33.6562183,"Whitesboro, TX",-96.906948
29.5896809,"Moravia, TX",-96.984983
33.1016817,"Llema, CA",-117.2427064
43.5377608,"Pardeeville, WI",-89.30011739999998
34.565093,"Chalybeate Springs, AL",-87.22668490000002
41.976236,"Girard Township, PA",-80.33245140000002
43.6860226,"Brohman, MI",-85.815651
41.99121299999999,"Halifax, MA",-70.86198499999998
41.3614401,"Middleburg HTS, OH",-81.812912
40.7887113,"Old Westbury, NY",-73.59957170000001
42.1350268,"Glencoe, IL",-87.75811879999998
39.8056728,"Orient, OH",-83.1521693
31.4110077,"Thornton, TX",-96.57220129999999
39.7741861,"St. Francis, KS",-101.8009427
41.3317606,"Florida, NY",-74.35682
42.795896,"Geneseo, NY",-77.816947
25.9420377,"Miami Gardens, FL",-80.2456045
41.5921166,"Vya, NV",-119.8604915
32.6070821,"Fortson, GA",-84.9371542
38.1448015,"Owingsville, KY",-83.76408470000001
40.5750609,"Leet, PA",-80.2014543
39.82761259999999,"Trainer, PA",-75.41436039999998
37.6576656,"East Bay, CA",-122.0563527
34.64581010000001,"Big Cedar, OK",-94.6500907
40.7869184,"Port Murray, NJ",-74.91618059999998
32.8909785,"Charleston AFB, SC",-80.0691552
29.2108147,"South Daytona Beach, FL",-81.02283309999999
26.0485819,"Big Cypress preserve, FL",-81.0754657
47.94176359999999,"Coulee Dam area, WA",-119.0012985
44.1751238,"Mckenzie Bridge, OR",-122.1639473
41.83570570000001,"Oakland, NE",-96.4666634
43.8041334,"Oregon, OR",-120.5542012
32.7632321,"Ravenel, SC",-80.25009859999999
41.62700359999999,"Titusville, PA",-79.6736631
33.7454725,"Santa Anna, CA",-117.867653
41.3144966,"Strongsvilles, OH",-81.83569
42.2670023,"Ripley, NY",-79.71060190000001
42.209774,"Chateauqua, NY",-79.4668445
40.9890951,"Worthington St. Forest, NJ",-75.0806406
43.6884112,"Limerick, ME",-70.79367189999998
38.5757402,"Angwin, CA",-122.4499796
44.9180982,"Swanton, VT",-73.12429770000001
40.0570411,"Marietta, PA",-76.5521882
42.2844539,"Comstock, MI",-85.45818589999998
43.2452303,"Sidney, MI",-85.1271907
47.417874,"Burley, WA",-122.6309669
36.2431964,"Sunbright, TN",-84.6715407
43.9115928,"Pickett, WI",-88.7289492
40.7195448,"Caliphon, NJ",-74.83572149999998
35.809027,"Tyro, NC",-80.37283219999998
42.1812045,"Three Rivers, MA",-72.3606382
39.626351,"Fairview, UT",-111.4396325
39.8867109,"Lizton, IN",-86.5433345
40.46531179999999,"Gibson City, IL",-88.37588749999998
42.922237,"Tess Corners, WI",-88.09953259999996
41.20228579999999,"Strattanville, PA",-79.3275426
32.3259301,"Bowie, AZ",-109.4870642
41.2786364,"Columbus Junction, IA",-91.3598775
41.65393590000001,"Eastlake, OH",-81.45039240000001
38.7236714,"Milton, KY",-85.36940179999998
47.3003768,"Browns Point, WA",-122.44123590000002
39.1355627,"Levasy, MO",-94.1330014
36.3706613,"Watauga, TN",-82.29680340000002
39.1850417,"Shumway, IL",-88.65227709999998
34.8697395,"Sedona, MT",-111.7609896
34.361973299999995,"Dugas, AZ",-111.9784874
37.6431017,"Boss, MO",-91.18930050000002
43.4717467,"Wallingford, VT",-72.9773692
46.31827939999999,"Willow River, MN",-92.8413116
46.9105438,"Jamestown, ND",-98.7084357
41.9589657,"Litchfield, PA",-76.4331698
33.7222445,"Desert, CA",-116.3744556
44.3522065,"Lead, SD",-103.7651984
44.918113700000006,"Embden, ME",-69.86672440000001
43.31645579999999,"Fair Haven, NY",-76.7021747
37.8100674,"Vine Grove, KY",-85.98135239999998
42.9011708,"Darien Center, NY",-78.38863119999998
